TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,amount,date,time,hour,day_of_week,is_weekend,month,balance_after,balance,merchant,narration,mode,transaction_type,debit_credit,merchant_encoded,channel_encoded,txn_type_encoded,anomaly_score_raw,log_amount,is_night,is_early_morning,is_round_amount,is_near_threshold,is_large_amount,balance_before,balance_zeroed_out,amount_to_balance_ratio,balance_utilization,balance_delta,rule_score,rule_flags,rule_reasons,ml_score,score_xgb_component,score_rf_component,score_velocity,score_spending_dev,score_time_context,fraud_type_predicted,fraud_probability,shap_top_feature,confidence_score,final_risk_score,risk_category,risk_icon,risk_description,rule_boost_applied,hard_override_applied,suppression_applied,dominant_signal,combined_reason,is_fraud_predicted
TX001143,AC00331,568.88,2023-02-10 16:28:47,Debit,Nashville,D000321,213.15.9.253,M076,Branch,19,Student,105,1,1307.86,2024-11-04 08:08:34,568.88,2023-02-10 16:28:47,16:28:47,16,4,0,2,1307.86,1307.86,M076,M076,Branch,Debit,DEBIT,75,1,1,0.0,6.34542581234903,0,0,0,0,0,1876.7399999999998,0,0.3029599412059178,0.3029599412059178,568.8799999999999,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.46470924436343386,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001144,AC00258,189.03,2023-04-20 17:54:10,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,28,Student,50,1,1916.46,2024-11-04 08:09:07,189.03,2023-04-20 17:54:10,17:54:10,17,3,0,4,1916.46,1916.46,M046,M046,ATM,Debit,DEBIT,45,0,1,0.0,5.247181954433266,0,0,0,0,0,2105.4900000000002,0,0.08973695578901394,0.08973695578901394,189.0300000000002,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.18596812908761115,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001145,AC00040,199.8,2023-07-24 16:18:50,Debit,Detroit,D000138,35.246.53.10,M038,ATM,20,Student,163,1,167.28,2024-11-04 08:11:34,199.8,2023-07-24 16:18:50,16:18:50,16,0,0,7,167.28,167.28,M038,M038,ATM,Debit,DEBIT,37,0,1,0.0,5.302309387817574,0,0,0,0,0,367.08000000000004,0,0.5428167789610954,0.5428167789610954,199.80000000000004,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.1675192800364916,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001146,AC00143,189.08,2023-03-13 16:13:13,Debit,Miami,D000641,210.136.14.108,M011,Branch,68,Doctor,238,1,10790.8,2024-11-04 08:08:48,189.08,2023-03-13 16:13:13,16:13:13,16,0,0,3,10790.8,10790.8,M011,M011,Branch,Debit,DEBIT,10,1,1,0.0,5.24744503617428,0,0,0,0,0,10979.88,0,0.017219020697794716,0.017219020697794716,189.07999999999993,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.18588247983482042,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001147,AC00068,958.9,2023-07-04 16:30:15,Debit,Memphis,D000183,160.212.125.105,M097,Branch,31,Engineer,135,1,9977.49,2024-11-04 08:06:56,958.9,2023-07-04 16:30:15,16:30:15,16,1,0,7,9977.49,9977.49,M097,M097,Branch,Debit,DEBIT,96,1,1,0.0,6.866829112369492,0,0,0,0,1,10936.39,0,0.0876717388700595,0.0876717388700595,958.8999999999996,0,[],[],10.819811122429675,6.875,1.875,0.0,1.13280767583211,0.0,Normal,0.10819811122429675,N/A,1.0,10.819811122429675,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (11/100),0
TX001148,AC00052,409.59,2023-03-20 16:08:11,Debit,Albuquerque,D000430,137.33.78.168,M042,Online,35,Doctor,50,1,14563.02,2024-11-04 08:11:25,409.59,2023-03-20 16:08:11,16:08:11,16,0,0,3,14563.02,14563.02,M042,M042,Online,Debit,DEBIT,41,2,1,0.0,6.017595149685235,0,0,0,0,0,14972.61,0,0.027354125023958814,0.027354125023958814,409.59000000000015,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.19184785482278105,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001149,AC00352,349.34,2023-01-09 16:53:25,Credit,Indianapolis,D000402,199.59.68.207,M047,ATM,28,Student,245,1,614.14,2024-11-04 08:10:29,349.34,2023-01-09 16:53:25,16:53:25,16,0,0,1,614.14,614.14,M047,M047,ATM,Credit,DEBIT,46,0,0,0.0,5.858904111523501,0,0,0,0,0,963.48,0,0.36220554080955536,0.36220554080955536,349.34000000000003,15,['BALANCE_DROP_ALERT'],['Transaction of 349.34 is 50.6% of opening balance 690.16 on 2023-01-09 (threshold: 40%)'],0.1730836209644342,0.0,0.0,7.5,0.08864050520997215,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 349.34 is 50.6% of opening balance 690.16 on 2023-01-09 (threshold: 40%). ML score below threshold (0/100),0
TX001150,AC00254,283.15,2023-08-11 16:31:43,Debit,Baltimore,D000383,36.77.94.252,M089,Online,24,Student,180,1,603.79,2024-11-04 08:11:16,283.15,2023-08-11 16:31:43,16:31:43,16,4,0,8,603.79,603.79,M089,M089,Online,Debit,DEBIT,88,2,1,0.0,5.649502267743131,0,0,0,0,0,886.9399999999999,0,0.3188841588395612,0.3188841588395612,283.15,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.024741975634373435,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001151,AC00100,151.82,2023-07-17 16:32:45,Debit,Chicago,D000347,165.114.224.47,M013,ATM,51,Retired,105,1,2197.12,2024-11-04 08:11:54,151.82,2023-07-17 16:32:45,16:32:45,16,0,0,7,2197.12,2197.12,M013,M013,ATM,Debit,DEBIT,12,0,1,0.0,5.02926075821942,0,0,0,0,0,2348.94,0,0.06460590483161271,0.06460590483161271,151.82000000000016,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.24970830301445962,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001152,AC00412,438.59,2023-10-30 17:48:09,Debit,San Jose,D000347,193.217.248.188,M035,Online,37,Engineer,103,1,8994.39,2024-11-04 08:09:32,438.59,2023-10-30 17:48:09,17:48:09,17,0,0,10,8994.39,8994.39,M035,M035,Online,Debit,DEBIT,34,2,1,0.0,6.085842474318043,0,0,0,0,0,9432.98,0,0.046490452597949115,0.046490452597949115,438.59000000000015,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.24152442144139447,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001153,AC00012,590.57,2023-06-28 16:07:37,Debit,Milwaukee,D000540,150.231.20.169,M050,ATM,79,Retired,93,1,3224.6,2024-11-04 08:07:19,590.57,2023-06-28 16:07:37,16:07:37,16,2,0,6,3224.6,3224.6,M050,M050,ATM,Debit,DEBIT,49,0,1,0.0,6.382780019611705,0,0,0,0,0,3815.17,0,0.15475463619283208,0.15475463619283208,590.5700000000002,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.5018638902240452,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001154,AC00353,63.74,2023-09-12 17:50:26,Debit,Chicago,D000658,100.128.70.210,M092,Online,63,Retired,31,1,4336.4,2024-11-04 08:08:53,63.74,2023-09-12 17:50:26,17:50:26,17,1,0,9,4336.4,4336.4,M092,M092,Online,Debit,DEBIT,91,2,1,0.0,4.170379248498098,0,0,0,0,0,4400.139999999999,0,0.014482611323429841,0.014482611323429841,63.73999999999978,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.40058802673057925,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001155,AC00445,77.02,2023-08-17 16:18:22,Credit,Miami,D000560,195.237.152.198,M053,Online,59,Doctor,132,1,800.83,2024-11-04 08:07:54,77.02,2023-08-17 16:18:22,16:18:22,16,3,0,8,800.83,800.83,M053,M053,Online,Credit,DEBIT,52,2,0,0.0,4.35696520407851,0,0,0,0,0,877.85,0,0.08763725322865107,0.08763725322865107,77.01999999999998,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.37783958518936595,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001156,AC00281,501.15,2023-08-21 18:07:14,Debit,Phoenix,D000322,180.224.54.115,M088,Branch,47,Engineer,208,1,8821.84,2024-11-04 08:11:33,501.15,2023-08-21 18:07:14,18:07:14,18,0,0,8,8821.84,8821.84,M088,M088,Branch,Debit,DEBIT,87,1,1,0.0,6.218898879839348,0,0,0,0,0,9322.99,0,0.05374844889366033,0.05374844889366033,501.14999999999964,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.3486887665331343,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001157,AC00211,917.81,2023-08-30 18:38:56,Debit,Kansas City,D000217,42.61.10.112,M047,ATM,64,Retired,75,2,3173.17,2024-11-04 08:09:46,917.81,2023-08-30 18:38:56,18:38:56,18,2,0,8,3173.17,3173.17,M047,M047,ATM,Debit,DEBIT,46,0,1,0.0,6.8230793545171435,0,0,0,0,1,4090.98,0,0.22429484015073387,0.22429484015073387,917.81,15,['BALANCE_DROP_ALERT'],['Transaction of 917.81 is 121.7% of opening balance 754.21 on 2023-08-30 (threshold: 40%)'],10.819811122429675,6.875,1.875,0.0,1.062421119888702,0.0,Normal,0.10819811122429675,N/A,1.0,16.819811122429677,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 917.81 is 121.7% of opening balance 754.21 on 2023-08-30 (threshold: 40%). ML score below threshold (11/100),0
TX001158,AC00379,8.95,2023-10-04 16:01:18,Debit,Oklahoma City,D000686,11.167.243.171,M008,Online,76,Retired,102,1,3299.84,2024-11-04 08:09:45,8.95,2023-10-04 16:01:18,16:01:18,16,2,0,10,3299.84,3299.84,M008,M008,Online,Debit,DEBIT,7,2,1,0.0,2.2975725511705014,0,0,0,0,0,3308.79,0,0.002704099051601461,0.002704099051601461,8.949999999999818,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.4944424779386424,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001159,AC00108,173.6,2023-11-28 16:38:08,Debit,Austin,D000165,151.247.130.190,M043,Online,21,Student,160,1,421.44,2024-11-04 08:09:35,173.6,2023-11-28 16:38:08,16:38:08,16,1,0,11,421.44,421.44,M043,M043,Online,Debit,DEBIT,42,2,1,0.0,5.162497643405501,0,0,0,0,0,595.04,0,0.29125562042815917,0.29125562042815917,173.59999999999997,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.21239948849882512,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001160,AC00243,149.4,2023-05-02 16:30:52,Debit,Chicago,D000077,154.138.163.229,M039,ATM,53,Retired,123,1,1035.22,2024-11-04 08:10:16,149.4,2023-05-02 16:30:52,16:30:52,16,1,0,5,1035.22,1035.22,M039,M039,ATM,Debit,DEBIT,38,0,1,0.0,5.0132984115157395,0,0,0,0,0,1184.6200000000001,0,0.1260100200738854,0.1260100200738854,149.4000000000001,15,['BALANCE_DROP_ALERT'],['Transaction of 149.40 is 109.2% of opening balance 136.77 on 2023-05-02 (threshold: 40%)'],0.1730836209644342,0.0,0.0,7.5,0.2538537268495301,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 149.40 is 109.2% of opening balance 136.77 on 2023-05-02 (threshold: 40%). ML score below threshold (0/100),0
TX001161,AC00032,388.21,2023-12-19 16:39:57,Credit,Columbus,D000387,145.246.171.225,M013,Branch,53,Doctor,237,1,9724.49,2024-11-04 08:08:17,388.21,2023-12-19 16:39:57,16:39:57,16,1,0,12,9724.49,9724.49,M013,M013,Branch,Credit,DEBIT,12,1,0,0.0,5.964119043712501,0,0,0,0,0,10112.699999999999,0,0.03838456746789009,0.03838456746789009,388.2099999999991,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.15522423432947227,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001162,AC00460,484.3,2023-10-17 17:46:52,Credit,Boston,D000407,93.160.83.196,M026,Online,61,Retired,230,3,7910.3,2024-11-04 08:11:08,484.3,2023-10-17 17:46:52,17:46:52,17,1,0,10,7910.3,7910.3,M026,M026,Online,Credit,DEBIT,25,2,0,0.0,6.18476725641117,0,0,0,0,0,8394.6,0,0.05768497784553814,0.05768497784553814,484.3000000000002,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.31982496834266416,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001163,AC00459,126.04,2023-06-19 16:38:13,Credit,Charlotte,D000258,221.169.49.152,M019,Branch,65,Retired,167,1,6041.69,2024-11-04 08:08:06,126.04,2023-06-19 16:38:13,16:38:13,16,0,0,6,6041.69,6041.69,M019,M019,Branch,Credit,DEBIT,18,1,0,0.0,4.844501997498826,0,0,0,0,0,6167.73,0,0.02043208245457331,0.02043208245457331,126.03999999999996,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.2938690577533511,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001164,AC00309,52.04,2023-07-27 16:28:26,Credit,Colorado Springs,D000310,105.87.212.115,M070,Branch,50,Doctor,31,1,8436.12,2024-11-04 08:07:38,52.04,2023-07-27 16:28:26,16:28:26,16,3,0,7,8436.12,8436.12,M070,M070,Branch,Credit,DEBIT,69,1,0,0.0,3.971046345877607,0,0,0,0,0,8488.160000000002,0,0.006130170711825433,0.006130170711825433,52.04000000000087,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.4206299518836061,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001165,AC00109,389.7,2023-03-10 16:40:00,Credit,Austin,D000423,155.164.18.235,M030,Branch,62,Doctor,216,1,7125.15,2024-11-04 08:10:42,389.7,2023-03-10 16:40:00,16:40:00,16,4,0,3,7125.15,7125.15,M030,M030,Branch,Credit,DEBIT,29,1,0,0.0,5.967940002061025,0,0,0,0,0,7514.849999999999,0,0.05185042277320596,0.05185042277320596,389.6999999999998,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.15777658206263556,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001166,AC00393,161.1,2023-04-10 17:28:48,Credit,Miami,D000001,117.67.192.211,M002,ATM,19,Student,104,1,239.12,2024-11-04 08:10:34,161.1,2023-04-10 17:28:48,17:28:48,17,0,0,4,239.12,239.12,M002,M002,ATM,Credit,DEBIT,1,0,0,0.0,5.08821342874163,0,0,0,0,0,400.22,0,0.40152534768954684,0.40152534768954684,161.10000000000002,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.23381180169650329,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001167,AC00175,309.77,2023-05-08 16:31:56,Credit,San Antonio,D000384,40.10.25.102,M010,Online,67,Retired,137,1,4378.14,2024-11-04 08:06:24,309.77,2023-05-08 16:31:56,16:31:56,16,0,0,5,4378.14,4378.14,M010,M010,Online,Credit,DEBIT,9,2,0,0.0,5.73905308873812,0,0,0,0,0,4687.91,0,0.06606439449680203,0.06606439449680203,309.7699999999995,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.02085768655140206,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001168,AC00010,838.57,2023-06-26 16:08:25,Debit,Phoenix,D000430,115.30.82.168,M040,ATM,41,Doctor,273,1,14576.47,2024-11-04 08:11:25,838.57,2023-06-26 16:08:25,16:08:25,16,0,0,6,14576.47,14576.47,M040,M040,ATM,Debit,DEBIT,39,0,1,0.0,6.73288985600748,0,0,0,0,0,15415.039999999999,0,0.05439594085121731,0.05439594085121731,838.5699999999997,10,['RAPID_TRANSACTION'],['5 transactions within 10-minute window (threshold: 5)'],0.1730836209644342,0.0,0.0,0.0,0.9266841840659807,0.0,Normal,0.001730836209644342,N/A,1.0,4.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,4.0,False,True,RULES,Rule-based flags: 5 transactions within 10-minute window (threshold: 5). ML score below threshold (0/100),0
TX001169,AC00120,202.55,2023-11-14 18:49:52,Debit,Dallas,D000028,51.250.46.149,M029,ATM,21,Student,34,2,701.73,2024-11-04 08:09:12,202.55,2023-11-14 18:49:52,18:49:52,18,1,0,11,701.73,701.73,M029,M029,ATM,Debit,DEBIT,28,0,1,0.0,5.315911674948988,0,0,0,0,0,904.28,0,0.22374293036408627,0.22374293036408627,202.54999999999995,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.1628085711330024,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001170,AC00477,724.18,2023-02-06 16:07:26,Debit,Fort Worth,D000144,104.155.121.252,M002,Branch,41,Doctor,134,1,10922.78,2024-11-04 08:08:21,724.18,2023-02-06 16:07:26,16:07:26,16,0,0,2,10922.78,10922.78,M002,M002,Branch,Debit,DEBIT,1,1,1,0.0,6.586419899901392,0,0,0,0,0,11646.960000000001,0,0.062172260206937516,0.062172260206937516,724.1800000000003,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.7307358235313878,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001171,AC00410,124.98,2023-02-21 16:52:16,Debit,Washington,D000424,40.192.99.27,M062,ATM,24,Student,78,1,642.0,2024-11-04 08:08:27,124.98,2023-02-21 16:52:16,16:52:16,16,1,0,2,642.0,642.0,M062,M062,ATM,Debit,DEBIT,61,0,1,0.0,4.836123164193783,0,0,0,0,0,766.98,0,0.16273861298471315,0.16273861298471315,124.98000000000002,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.2956848219125142,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001172,AC00044,487.32,2023-10-19 18:11:23,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,52,Doctor,164,1,7707.96,2024-11-04 08:09:23,487.32,2023-10-19 18:11:23,18:11:23,18,3,0,10,7707.96,7707.96,M005,M005,Branch,Debit,DEBIT,4,1,1,0.0,6.1909709286560375,0,0,0,0,0,8195.28,0,0.05945624112402211,0.05945624112402211,487.3200000000006,15,['BALANCE_DROP_ALERT'],['Transaction of 487.32 is 60.1% of opening balance 811.24 on 2023-10-19 (threshold: 40%)'],0.1730836209644342,0.0,0.0,0.0,0.3249981832112232,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 487.32 is 60.1% of opening balance 811.24 on 2023-10-19 (threshold: 40%). ML score below threshold (0/100),0
TX001173,AC00490,635.91,2023-11-28 16:55:41,Credit,Jacksonville,D000281,155.37.19.43,M074,Branch,46,Doctor,78,1,13267.09,2024-11-04 08:10:43,635.91,2023-11-28 16:55:41,16:55:41,16,1,0,11,13267.09,13267.09,M074,M074,Branch,Credit,DEBIT,73,1,0,0.0,6.45662835830603,0,0,0,0,0,13903.0,0,0.04573575949367088,0.04573575949367088,635.9099999999999,15,['BALANCE_DROP_ALERT'],['Transaction of 635.91 is 92.6% of opening balance 686.91 on 2023-11-28 (threshold: 40%)'],0.1730836209644342,0.0,0.0,0.0,0.5795306326546634,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 635.91 is 92.6% of opening balance 686.91 on 2023-11-28 (threshold: 40%). ML score below threshold (0/100),0
TX001174,AC00342,205.65,2023-07-13 16:44:25,Debit,Houston,D000105,157.164.245.130,M080,Branch,62,Retired,144,1,3582.16,2024-11-04 08:09:27,205.65,2023-07-13 16:44:25,16:44:25,16,3,0,7,3582.16,3582.16,M080,M080,Branch,Debit,DEBIT,79,1,1,0.0,5.331026540957741,0,0,0,0,0,3787.81,0,0.05427825623348756,0.05427825623348756,205.6500000000001,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.15749831745997822,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001175,AC00462,39.41,2023-11-27 16:27:56,Debit,Louisville,D000356,58.190.9.136,M030,Branch,25,Student,132,1,921.91,2024-11-04 08:11:02,39.41,2023-11-27 16:27:56,16:27:56,16,0,0,11,921.91,921.91,M030,M030,Branch,Debit,DEBIT,29,1,1,0.0,3.6990772790903823,0,0,0,0,0,961.3199999999999,0,0.040953113309502034,0.040953113309502034,39.40999999999997,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.44226495313854003,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001176,AC00267,254.0,2023-05-15 17:33:32,Debit,Nashville,D000436,49.31.186.82,M098,Branch,35,Doctor,63,1,5788.53,2024-11-04 08:08:07,254.0,2023-05-15 17:33:32,17:33:32,17,0,0,5,5788.53,5788.53,M098,M098,Branch,Debit,DEBIT,97,1,1,0.0,5.541263545158426,0,0,0,0,0,6042.53,0,0.04202841716678828,0.04202841716678828,254.0,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.07467549001135895,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001177,AC00363,436.8,2023-11-16 16:30:01,Debit,Houston,D000033,153.178.166.93,M098,Branch,36,Engineer,213,1,4515.43,2024-11-04 08:06:59,436.8,2023-11-16 16:30:01,16:30:01,16,3,0,11,4515.43,4515.43,M098,M098,Branch,Debit,DEBIT,97,1,1,0.0,6.081762185088762,0,0,0,0,0,4952.2300000000005,0,0.08818488138043255,0.08818488138043255,436.8000000000002,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.238458178191487,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001178,AC00211,224.73,2023-02-09 16:27:52,Debit,Miami,D000005,3.102.127.165,M002,Branch,76,Retired,63,1,7551.89,2024-11-04 08:08:39,224.73,2023-02-09 16:27:52,16:27:52,16,3,0,2,7551.89,7551.89,M002,M002,Branch,Debit,DEBIT,1,1,1,0.0,5.4193395947954865,0,0,0,0,0,7776.62,0,0.028894443287278113,0.028894443287278113,224.72999999999956,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.12481456259504224,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001179,AC00204,752.69,2023-05-29 18:55:01,Credit,Dallas,D000181,1.98.25.114,M056,ATM,65,Doctor,115,1,14489.69,2024-11-04 08:09:14,752.69,2023-05-29 18:55:01,18:55:01,18,0,0,5,14489.69,14489.69,M056,M056,ATM,Credit,DEBIT,55,0,0,0.0,6.624981142882939,0,0,0,0,0,15242.380000000001,0,0.04937815628817231,0.04937815628817231,752.6900000000005,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.7795730274726522,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001180,AC00456,78.5,2023-02-14 16:06:36,Credit,San Jose,D000574,166.41.54.117,M007,Branch,31,Doctor,41,1,13991.5,2024-11-04 08:11:54,78.5,2023-02-14 16:06:36,16:06:36,16,1,0,2,13991.5,13991.5,M007,M007,Branch,Credit,DEBIT,6,1,0,0.0,4.375757021660286,0,0,0,0,0,14070.0,0,0.005578850117262455,0.005578850117262455,78.5,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.3753043673067608,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
